OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10847,SAVEA,4,1998-01-22 00:00:00.000,1998-02-05 00:00:00.000,1998-02-10 00:00:00.000,3,487.57,Save-a-lot Markets,187 Suffolk Ln.,  Boise  ,ID,83720,USA
10848,CONSH,7,23-01-1998,1998/02/20,1998-01-29 00:00:00,2,38.24,  Consolidated Holdings  ,Berkeley  Gardens  12    Brewery,London,,WX1 6LT,UK
10849,KOENE,9,1998-01-23 00:00:00.000,1998-02-20 00:00:00.000,1998-01-30 00:00:00.000,2,0.56,  Königlich Essen  ,MAUBELSTR. 90,Brandenburg,,14776,Germany
10850,VICTE,1,23.01.1998,03/06/1998,1998-01-30 00:00:00.000,1,49.19,VICTUAILLES  EN  STOCK,"2, rue du Commerce",Lyon,,69004,France
10851,RICAR,5,1998/01/26,1998-02-23 00:00:00.000,1998-02-02 00:00:00.000,1,160.55,RICARDO ADOCICADOS,"AV. COPACABANA, 267",Rio de Janeiro,RJ,02389-890,Brazil
10852,RATTC,8,26.01.1998,1998-02-09 00:00:00.000,1998-01-30 00:00:00.000,1,174.05,  RATTLESNAKE CANYON GROCERY  ,  2817 milton dr.  ,Albuquerque,NM,87110,USA
10853,BLAUS,9,27.01.1998,1998-02-24 00:00:00.000,03-02-1998,2,53.83,blauer see delikatessen,Forsterstr. 57,  Mannheim  ,,68306,Germany
10854,ERNSH,3,1998-01-27 00:00:00,1998-02-24 00:00:00,1998/02/05,2,100.22,  Ernst Handel  ,Kirchgasse 6,graz,,8010,Austria
10855,OLDWO,3,1998-01-27 00:00:00.000,1998-02-24 00:00:00.000,04-02-1998,1,170.97,  Old World Delicatessen  ,  2743 Bering St.  ,anchorage,AK,99508,USA
10856,ANTON,3,1998/01/28,25-02-1998,1998-02-10 00:00:00.000,2,58.43,  Antonio Moreno Taquería  ,Mataderos  2312,méxico d.f.,,05023,Mexico
10857,BERGS,8,1998/01/28,25-02-1998,1998-02-06 00:00:00.000,2,188.85,Berglunds  snabbköp,Berguvsvägen    8,luleå,,S-958 22,Sweden
10858,LACOR,2,1998-01-29 00:00:00.000,1998-02-26 00:00:00.000,1998-02-03 00:00:00.000,1,52.51,La corne d'abondance,"  67, avenue de l'Europe  ",VERSAILLES,,,France
10859,FRANK,1,1998-02-26 00:00:00.000,1998-01-29 00:00:00.000,02-02-1998,2,76.1,frankenversand,berliner platz 43,MÜNCHEN,,80805,Germany
10860,FRANR,3,01/29/1998,1998-02-26 00:00:00,1998/02/04,3,19.26,FRANCE RESTAURATION,"54,  rue  Royale",  NANTES  ,,44000,France
10861,WHITC,4,1998-01-30 00:00:00.000,1998-02-27 00:00:00.000,1998-02-17 00:00:00,2,14.93,WHITE CLOVER MARKETS,1029 - 12th Ave. S.,  Seattle  ,WA,98124,USA
10862,LEHMS,8,1998-01-30 00:00:00.000,13-03-1998,1998-02-02 00:00:00.000,2,53.23,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10863,HILAA,4,1998/02/02,1998-03-02 00:00:00,1998-02-17 00:00:00,2,30.26,  HILARION-Abastos  ,Carrera 22 con Ave. Carlos Soublette #8-35,SAN CRISTÓBAL,Táchira,5022,Venezuela
10864,AROUT,4,1998-02-02 00:00:00.000,1998-03-02 00:00:00.000,1998-02-09 00:00:00.000,2,139.84,Around  the  Horn,Brook  Farm  Stratford  St.  Mary,Colchester,Essex,CO7 6JX,UK
10865,QUICK,2,02/02/1998,1998-02-16 00:00:00.000,1998-02-12 00:00:00.000,1,348.14,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10866,BERGS,5,03-02-1998,03/03/1998,12.02.1998,1,109.11,Berglunds  snabbköp,BERGUVSVÄGEN  8,LULEÅ,,S-958 22,Sweden
10867,LONEP,6,1998-02-03 00:00:00.000,1998-03-17 00:00:00,1998-02-11 00:00:00,1,1.93,lonesome pine restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10868,QUEEN,7,1998-02-04 00:00:00.000,1998-03-04 00:00:00.000,23-02-1998,2,191.27,  queen cozinha  ,"Alameda  dos  Canàrios,  891",sao  paulo,SP,05487-020,Brazil
10869,SEVES,5,1998-02-04 00:00:00.000,1998-03-04 00:00:00.000,1998-02-09 00:00:00.000,1,143.28,seven  seas  imports,90 Wadhurst Rd.,  London  ,,OX15 4NB,UK
10870,WOLZA,5,1998-02-04 00:00:00,1998-03-04 00:00:00.000,13-02-1998,3,12.04,WOLSKI ZAJAZD,ul. Filtrowa 68,  Warszawa  ,,01-012,Poland
10871,BONAP,9,1998-02-05 00:00:00,03/05/1998,10-02-1998,2,112.27,BON  APP',"  12, RUE DES BOUCHERS  ",Marseille,,13008,France
10872,GODOS,5,05.02.1998,1998-03-05 00:00:00.000,02/09/1998,2,175.32,godos  cocina  típica,"  C/ Romero, 33  ",Sevilla,,41101,Spain
10873,WILMK,4,02/06/1998,03/06/1998,1998-02-09 00:00:00.000,1,0.82,WILMAN KALA,keskuskatu 45,  Helsinki  ,,21240,Finland
10874,GODOS,5,06.02.1998,1998-03-06 00:00:00,1998-02-11 00:00:00,2,19.58,  Godos Cocina Típica  ,"  C/ Romero, 33  ",Sevilla,,41101,Spain
10875,BERGS,4,06-02-1998,1998-03-06 00:00:00.000,03.03.1998,2,32.37,BERGLUNDS SNABBKÖP,  Berguvsvägen  8  ,Luleå,,S-958 22,Sweden
10876,BONAP,7,1998-02-09 00:00:00.000,1998-03-09 00:00:00,1998-02-12 00:00:00.000,3,60.42,BON APP',"12, RUE DES BOUCHERS",  Marseille  ,,13008,France
10877,RICAR,1,1998/02/09,1998-03-09 00:00:00,1998-02-19 00:00:00.000,1,38.06,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10878,QUICK,4,1998-02-10 00:00:00.000,1998-03-10 00:00:00.000,12.02.1998,1,46.69,  QUICK-Stop  ,Taucherstraße  10,  Cunewalde  ,,01307,Germany
10879,WILMK,3,1998-02-10 00:00:00.000,1998-03-10 00:00:00.000,12.02.1998,3,8.5,Wilman  Kala,Keskuskatu  45,  Helsinki  ,,21240,Finland
10880,FOLKO,7,10.02.1998,1998-03-24 00:00:00.000,18.02.1998,1,88.01,folk och fä hb,Åkergatan 24,bräcke,,S-844 67,Sweden
10881,CACTU,4,1998-02-11 00:00:00,1998-03-11 00:00:00.000,nan,1,2.84,Cactus Comidas para llevar,CERRITO 333,Buenos Aires,,1010,Argentina
10882,SAVEA,4,1998-02-11 00:00:00.000,1998-03-11 00:00:00.000,02/20/1998,3,23.1,save-a-lot markets,187  Suffolk  Ln.,Boise,ID,83720,USA
10883,LONEP,8,02/12/1998,03/12/1998,20-02-1998,3,0.53,  Lonesome Pine Restaurant  ,89 Chiaroscuro Rd.,PORTLAND,OR,97219,USA
10884,LETSS,4,12-02-1998,1998-03-12 00:00:00.000,1998-02-13 00:00:00.000,2,90.97,Let's  Stop  N  Shop,87  Polk  St.  Suite  5,San Francisco,CA,94117,USA
10885,SUPRD,6,1998-02-12 00:00:00.000,12.03.1998,02/18/1998,3,5.64,  Suprêmes délices  ,"Boulevard Tirou, 255",  Charleroi  ,,B-6000,Belgium
10886,HANAR,1,1998-02-13 00:00:00.000,1998-03-13 00:00:00.000,02-03-1998,1,4.99,Hanari Carnes,"RUA DO PAÇO, 67",  Rio de Janeiro  ,RJ,05454-876,Brazil
10887,GALED,8,1998-02-13 00:00:00,13-03-1998,1998/02/16,3,1.25,Galería del gastronómo,"  Rambla de Cataluña, 23  ",  BARCELONA  ,,8022,Spain
10888,GODOS,1,1998-02-16 00:00:00.000,1998-03-16 00:00:00.000,1998-02-23 00:00:00.000,2,51.87,godos cocina típica,"  c/ romero, 33  ",Sevilla,,41101,Spain
10889,RATTC,9,1998-02-16 00:00:00.000,1998/03/16,1998-02-23 00:00:00.000,3,280.61,Rattlesnake Canyon Grocery,  2817 milton dr.  ,albuquerque,NM,87110,USA
10890,DUMON,7,1998-02-16 00:00:00.000,1998-03-16 00:00:00,nan,1,32.76,du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France
10891,LEHMS,7,1998/02/17,03/17/1998,1998/02/19,2,20.37,Lehmanns Marktstand,  Magazinweg 7  ,  Frankfurt a.M.  ,,60528,Germany
10892,MAISD,4,1998/02/17,1998-03-17 00:00:00.000,1998-02-19 00:00:00.000,2,120.27,  Maison Dewey  ,RUE  JOSEPH-BENS  532,Bruxelles,,B-1180,Belgium
10893,KOENE,9,1998/02/18,1998-03-18 00:00:00,1998-02-20 00:00:00,2,77.78,Königlich  Essen,Maubelstr.  90,Brandenburg,,14776,Germany
10894,SAVEA,1,1998/02/18,1998-03-18 00:00:00.000,1998-02-20 00:00:00,1,116.13,SAVE-A-LOT MARKETS,187  Suffolk  Ln.,Boise,ID,83720,USA
10895,ERNSH,3,18-02-1998,1998-03-18 00:00:00.000,1998-02-23 00:00:00.000,1,162.75,ernst  handel,Kirchgasse 6,graz,,8010,Austria
10896,MAISD,7,1998-02-27 00:00:00.000,1998/03/19,1998-02-19 00:00:00.000,3,32.45,Maison Dewey,RUE JOSEPH-BENS 532,Bruxelles,,B-1180,Belgium
10897,HUNGO,3,1998-02-19 00:00:00.000,1998-03-19 00:00:00,1998-02-25 00:00:00.000,2,603.54,HUNGRY OWL ALL-NIGHT GROCERS,8 JOHNSTOWN ROAD,Cork,Co. Cork,,Ireland
10898,OCEAN,4,1998-02-20 00:00:00.000,1998-03-20 00:00:00.000,1998-03-06 00:00:00.000,2,1.27,Océano Atlántico Ltda.,ing. gustavo moncada 8585 piso 20-a,Buenos Aires,,1010,Argentina
10899,LILAS,5,02/20/1998,1998-03-20 00:00:00,26.02.1998,3,1.21,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10900,WELLI,1,20.02.1998,1998-03-20 00:00:00.000,04-03-1998,2,1.66,Wellington Importadora,"Rua do Mercado, 12",  Resende  ,SP,08737-363,Brazil
10901,HILAA,4,23.02.1998,23-03-1998,1998-02-26 00:00:00,1,62.09,  HILARION-Abastos  ,Carrera 22 con Ave. Carlos Soublette #8-35,san cristóbal,Táchira,5022,Venezuela
10902,FOLKO,1,1998-02-23 00:00:00.000,1998-03-23 00:00:00.000,1998-03-03 00:00:00.000,1,44.15,FOLK OCH FÄ HB,åkergatan 24,Bräcke,,S-844 67,Sweden
10903,HANAR,3,1998-02-24 00:00:00.000,1998/03/24,1998/03/04,3,36.71,Hanari Carnes,"  Rua do Paço, 67  ",Rio  de  Janeiro,RJ,05454-876,Brazil
10904,WHITC,3,24-02-1998,1998-03-24 00:00:00,27-02-1998,3,162.95,White  Clover  Markets,1029  -  12th  Ave.  S.,Seattle,WA,98124,USA
10905,WELLI,9,1998-02-24 00:00:00.000,24.03.1998,1998-03-06 00:00:00.000,2,13.72,Wellington Importadora,"Rua  do  Mercado,  12",  Resende  ,SP,08737-363,Brazil
10906,WOLZA,4,1998-02-25 00:00:00.000,1998-03-11 00:00:00.000,1998-03-03 00:00:00.000,3,26.29,Wolski  Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10907,SPECD,6,02/25/1998,25-03-1998,1998-02-27 00:00:00.000,3,9.19,Spécialités  du  monde,"  25, rue Lauriston  ",PARIS,,75016,France
10908,REGGC,4,26.02.1998,1998-03-26 00:00:00.000,1998-03-06 00:00:00.000,2,32.96,Reggiani Caseifici,STRADA PROVINCIALE 124,REGGIO EMILIA,,42100,Italy
10909,SANTG,1,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,10.03.1998,2,53.05,SANTÉ GOURMET,erling skakkes gate 78,stavern,,4110,Norway
10910,WILMK,1,1998-02-26 00:00:00.000,1998-03-26 00:00:00,1998-03-04 00:00:00.000,3,38.11,WILMAN  KALA,Keskuskatu 45,Helsinki,,21240,Finland
10911,GODOS,3,1998-02-26 00:00:00.000,1998-03-26 00:00:00.000,1998/03/05,1,38.19,Godos Cocina Típica,"C/ ROMERO, 33",Sevilla,,41101,Spain
10912,HUNGO,2,1998-02-26 00:00:00,1998-03-26 00:00:00.000,03/18/1998,2,580.91,hungry  owl  all-night  grocers,  8 Johnstown Road  ,Cork,Co. Cork,,Ireland
10913,QUEEN,4,02/26/1998,1998-03-26 00:00:00.000,1998-03-04 00:00:00,1,33.05,QUEEN  COZINHA,"Alameda dos Canàrios, 891",Sao  Paulo,SP,05487-020,Brazil
10914,QUEEN,6,1998-02-27 00:00:00.000,1998-03-27 00:00:00.000,1998-03-02 00:00:00.000,1,21.19,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10915,TORTU,2,1998-02-27 00:00:00.000,27-03-1998,02.03.1998,2,3.51,  tortuga restaurante  ,Avda. Azteca 123,  méxico d.f.  ,,05033,Mexico
10916,RANCH,1,1998-02-27 00:00:00.000,1998-03-27 00:00:00.000,03/09/1998,2,63.77,rancho  grande,Av. del Libertador 900,buenos aires,,1010,Argentina
10917,ROMEY,4,1998-03-02 00:00:00,1998-03-30 00:00:00.000,1998/03/11,2,8.29,Romero y tomillo,"gran vía, 1",Madrid,,28001,Spain
10918,BOTTM,3,03/02/1998,03/30/1998,1998-03-11 00:00:00.000,3,48.83,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10919,LINOD,2,02.03.1998,1998-03-30 00:00:00.000,1998/03/04,2,19.8,LINO-Delicateses,  ave. 5 de mayo porlamar  ,I.  de  Margarita,Nueva Esparta,4980,Venezuela
10920,AROUT,4,03-03-1998,1998-03-31 00:00:00.000,09-03-1998,2,29.61,Around the Horn,BROOK FARM STRATFORD ST. MARY,Colchester,Essex,CO7 6JX,UK
10921,VAFFE,1,03-03-1998,1998-04-14 00:00:00.000,1998-03-09 00:00:00.000,1,176.48,Vaffeljernet,  Smagsloget 45  ,Århus,,8200,Denmark
10922,HANAR,5,1998-03-03 00:00:00.000,1998-03-31 00:00:00.000,1998-03-05 00:00:00.000,3,2357.0,  Hanari Carnes  ,"Rua do Paço, 67",Rio  de  Janeiro,RJ,05454-876,Brazil
10923,LAMAI,7,1998-03-03 00:00:00.000,1998-04-14 00:00:00,13-03-1998,3,68.26,  La maison d'Asie  ,  1 rue Alsace-Lorraine  ,  Toulouse  ,,31000,France
10924,BERGS,3,1998-03-04 00:00:00.000,1998-04-01 00:00:00.000,08-04-1998,2,151.52,BERGLUNDS  SNABBKÖP,  Berguvsvägen  8  ,  LULEÅ  ,,S-958 22,Sweden
10925,HANAR,3,1998-03-04 00:00:00.000,01-04-1998,03/13/1998,1,2.27,  hanari carnes  ,"  RUA DO PAÇO, 67  ",  Rio de Janeiro  ,RJ,05454-876,Brazil
10926,ANATR,4,1998-03-04 00:00:00.000,01.04.1998,1998-03-11 00:00:00.000,3,39.92,  Ana Trujillo Emparedados y helados  ,Avda. de la Constitución 2222,méxico d.f.,,05021,Mexico
10927,LACOR,4,05-03-1998,1998-04-02 00:00:00.000,04/08/1998,1,19.79,La corne d'abondance,"67,  avenue  de  l'Europe",versailles,,78000,France
10928,GALED,1,03/05/1998,1998/04/02,1998/03/18,1,1.36,Galería  del  gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain
10929,FRANK,6,1998-03-05 00:00:00.000,04/02/1998,12-03-1998,1,33.93,Frankenversand,berliner platz 43,münchen,,80805,Germany
10930,SUPRD,4,1998-03-06 00:00:00.000,1998-04-17 00:00:00.000,1998-03-18 00:00:00,3,15.55,  SUPRÊMES DÉLICES  ,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10931,RICSU,4,1998-03-06 00:00:00.000,1998-03-20 00:00:00.000,1998-03-19 00:00:00,2,13.6,Richter Supermarkt,  Starenweg 5  ,Genève,,1204,Switzerland
10932,BONAP,8,06-03-1998,1998/04/03,03/24/1998,1,134.64,  Bon app'  ,"12, rue des Bouchers",Marseille,,13008,France
10933,ISLAT,6,1998-03-06 00:00:00,04/03/1998,1998-03-16 00:00:00.000,3,54.15,Island Trading,Garden  House  Crowther  Way,cowes,Isle of Wight,PO31 7PJ,UK
10934,LEHMS,3,1998-03-09 00:00:00.000,1998-04-06 00:00:00.000,1998-03-12 00:00:00.000,3,32.01,Lehmanns Marktstand,MAGAZINWEG 7,Frankfurt  a.M.,,60528,Germany
10935,WELLI,4,1998-03-09 00:00:00.000,1998-04-06 00:00:00.000,18-03-1998,3,47.59,Wellington Importadora,"Rua do Mercado, 12",  Resende  ,SP,08737-363,Brazil
10936,GREAL,3,1998-03-09 00:00:00.000,1998-04-06 00:00:00.000,1998-03-18 00:00:00,2,33.68,Great  Lakes  Food  Market,2732 BAKER BLVD.,EUGENE,OR,97403,USA
10937,CACTU,7,10.03.1998,03/24/1998,1998/03/13,3,31.51,Cactus Comidas para llevar,Cerrito  333,buenos aires,,1010,Argentina
10938,QUICK,3,1998-03-10 00:00:00.000,07.04.1998,1998/03/16,2,31.89,QUICK-Stop,  Taucherstraße 10  ,Cunewalde,,01307,Germany
10939,MAGAA,2,1998-03-10 00:00:00.000,1998-04-07 00:00:00.000,1998-03-13 00:00:00.000,2,76.33,  Magazzini Alimentari Riuniti  ,Via  Ludovico  il  Moro  22,bergamo,,24100,Italy
10940,BONAP,8,03/11/1998,1998-04-08 00:00:00.000,1998-03-23 00:00:00.000,3,19.77,  Bon app'  ,"12, RUE DES BOUCHERS",Marseille,,13008,France
10941,SAVEA,7,1998/03/11,1998-04-08 00:00:00.000,03/20/1998,2,400.81,  Save-a-lot Markets  ,187 SUFFOLK LN.,boise,ID,83720,USA
10942,REGGC,9,11-03-1998,1998-04-08 00:00:00.000,1998-03-18 00:00:00.000,3,17.95,Reggiani Caseifici,strada provinciale 124,reggio emilia,,42100,Italy
10943,BSBEV,4,1998-03-11 00:00:00.000,1998-04-08 00:00:00.000,1998/03/19,2,2.17,b's beverages,FAUNTLEROY  CIRCUS,London,,EC2 5NT,UK
10944,BOTTM,6,1998-03-12 00:00:00,1998-03-26 00:00:00.000,1998-03-13 00:00:00.000,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10945,MORGK,4,1998-03-12 00:00:00.000,1998-04-09 00:00:00.000,1998-03-18 00:00:00.000,1,10.22,Morgenstern Gesundkost,HEERSTR.  22,leipzig,,04179,Germany
10946,VAFFE,1,1998-03-12 00:00:00.000,1998-04-09 00:00:00.000,1998-03-19 00:00:00,2,27.2,Vaffeljernet,  Smagsloget 45  ,Århus,,8200,Denmark
10947,BSBEV,3,1998-03-13 00:00:00.000,1998-04-10 00:00:00.000,1998-03-16 00:00:00.000,2,3.26,  B'S BEVERAGES  ,fauntleroy circus,London,,EC2 5NT,UK
10948,GODOS,3,13-03-1998,1998-04-10 00:00:00.000,1998/03/19,3,23.39,Godos Cocina Típica,"C/  Romero,  33",Sevilla,,41101,Spain
10949,BOTTM,2,1998-03-13 00:00:00.000,1998-04-10 00:00:00,1998-03-17 00:00:00.000,3,74.44,Bottom-Dollar  Markets,23 TSAWASSEN BLVD.,tsawassen,BC,T2F 8M4,Canada
10950,MAGAA,1,1998-03-16 00:00:00.000,1998/04/13,1998/03/23,2,2.5,Magazzini Alimentari Riuniti,  Via Ludovico il Moro 22  ,Bergamo,,24100,Italy
10951,RICSU,9,16.03.1998,1998-04-27 00:00:00.000,1998-04-07 00:00:00,2,30.85,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10952,ALFKI,1,1998-03-16 00:00:00.000,1998-04-27 00:00:00.000,24-03-1998,1,40.42,Alfred's Futterkiste,Obere Str. 57,BERLIN,,12209,Germany
10953,AROUT,9,03/16/1998,1998-03-30 00:00:00.000,1998-03-25 00:00:00.000,2,23.72,Around the Horn,Brook  Farm  Stratford  St.  Mary,Colchester,Essex,CO7 6JX,UK
10954,LINOD,5,1998-03-17 00:00:00.000,28-04-1998,1998-03-20 00:00:00.000,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I.  DE  MARGARITA,Nueva Esparta,4980,Venezuela
10955,FOLKO,8,1998/03/17,1998-04-14 00:00:00.000,20-03-1998,2,3.26,Folk och fä HB,Åkergatan 24,BRÄCKE,,S-844 67,Sweden
10956,BLAUS,6,1998-03-17 00:00:00.000,1998-04-28 00:00:00.000,1998/03/20,2,44.65,Blauer See Delikatessen,  Forsterstr. 57  ,Mannheim,,68306,Germany
10957,HILAA,8,1998-03-18 00:00:00.000,04/15/1998,1998-03-27 00:00:00.000,3,105.36,  HILARION-ABASTOS  ,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10958,OCEAN,7,1998-03-18 00:00:00.000,1998-04-15 00:00:00.000,1998-03-27 00:00:00.000,2,49.56,  Océano Atlántico Ltda.  ,ing. gustavo moncada 8585 piso 20-a,Buenos  Aires,,1010,Argentina
10959,GOURL,6,18-03-1998,1998-04-29 00:00:00.000,1998-03-23 00:00:00.000,2,4.98,gourmet lanchonetes,"Av.  Brasil,  442",  Campinas  ,SP,04876-786,Brazil
10960,HILAA,3,1998-03-19 00:00:00,1998-04-02 00:00:00.000,1998/04/08,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,  SAN CRISTÓBAL  ,Táchira,5022,Venezuela
10961,QUEEN,8,19-03-1998,1998-04-16 00:00:00.000,1998-03-30 00:00:00,1,104.47,QUEEN COZINHA,"Alameda  dos  Canàrios,  891",Sao Paulo,SP,05487-020,Brazil
10962,QUICK,8,1998-03-19 00:00:00.000,1998/04/16,23.03.1998,2,275.79,quick-stop,Taucherstraße 10,Cunewalde,,01307,Germany
10963,FURIB,9,19.03.1998,04/16/1998,1998/03/26,3,2.7,  Furia Bacalhau e Frutos do Mar  ,Jardim das rosas n. 32,  Lisboa  ,,1675,Portugal
10964,SPECD,3,1998-03-20 00:00:00.000,1998-04-17 00:00:00.000,24-03-1998,2,87.38,  Spécialités du monde  ,"  25, rue lauriston  ",Paris,,75016,France
10965,OLDWO,6,1998-03-20 00:00:00.000,1998-04-17 00:00:00.000,1998-03-30 00:00:00.000,3,144.38,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10966,CHOPS,4,20-03-1998,1998-04-17 00:00:00.000,1998-04-08 00:00:00.000,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
10967,TOMSP,2,23-03-1998,1998-04-20 00:00:00.000,02-04-1998,2,62.22,Toms Spezialitäten,LUISENSTR. 48,münster,,44087,Germany
10968,ERNSH,1,23-03-1998,1998-04-20 00:00:00.000,01.04.1998,3,74.6,  Ernst Handel  ,Kirchgasse 6,  graz  ,,8010,Austria
10969,COMMI,1,03/23/1998,1998-04-20 00:00:00.000,1998-03-30 00:00:00.000,2,0.21,Comércio Mineiro,"av.  dos  lusíadas,  23",  Sao Paulo  ,SP,05432-043,Brazil
10970,BOLID,9,1998-03-24 00:00:00,07-04-1998,1998-04-24 00:00:00.000,1,16.16,  Bólido Comidas preparadas  ,"C/ Araquil, 67",Madrid,,28023,Spain
10971,FRANR,2,1998-03-24 00:00:00.000,1998-04-21 00:00:00.000,1998-04-02 00:00:00.000,2,121.82,France restauration,"54, RUE ROYALE",Nantes,,44000,France
10972,LACOR,4,1998-03-24 00:00:00.000,04/21/1998,26-03-1998,2,0.02,  La corne d'abondance  ,"67, avenue de l'Europe",Versailles,,78000,France
10973,LACOR,6,24-03-1998,21.04.1998,1998-03-27 00:00:00,2,15.17,La corne d'abondance,"67,  avenue  de  l'europe",Versailles,,78000,France
10974,SPLIR,3,1998-03-25 00:00:00.000,1998/04/08,03-04-1998,3,12.96,Split Rail Beer & Ale,P.O.  Box  555,Lander,WY,82520,USA
10975,BOTTM,1,25-03-1998,22.04.1998,1998/03/27,3,32.27,BOTTOM-DOLLAR MARKETS,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10976,HILAA,1,1998-03-25 00:00:00.000,1998-05-06 00:00:00.000,1998-04-03 00:00:00,1,37.97,hilarion-abastos,  Carrera 22 con Ave. Carlos Soublette #8-35  ,San Cristóbal,Táchira,5022,Venezuela
10977,FOLKO,8,26.03.1998,1998-04-23 00:00:00.000,1998-04-10 00:00:00.000,3,208.5,Folk och fä HB,  Åkergatan 24  ,Bräcke,,S-844 67,Sweden
10978,MAISD,9,1998-03-26 00:00:00.000,23-04-1998,1998-04-23 00:00:00.000,2,32.82,  MAISON DEWEY  ,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10979,ERNSH,8,1998-03-26 00:00:00.000,1998-04-23 00:00:00.000,31.03.1998,2,353.07,  Ernst Handel  ,Kirchgasse 6,  Graz  ,,8010,Austria
10980,FOLKO,4,1998-03-27 00:00:00.000,1998-05-08 00:00:00.000,04/17/1998,1,1.26,FOLK OCH FÄ HB,Åkergatan  24,  Bräcke  ,,S-844 67,Sweden
10981,HANAR,1,1998-03-27 00:00:00.000,04/24/1998,1998-04-02 00:00:00,2,-193.37,Hanari  Carnes,"RUA  DO  PAÇO,  67",Rio de Janeiro,RJ,05454-876,Brazil
10982,BOTTM,2,1998/03/27,24-04-1998,08.04.1998,1,14.01,Bottom-Dollar  Markets,23  Tsawassen  Blvd.,Tsawassen,BC,T2F 8M4,Canada
10983,SAVEA,2,1998-03-27 00:00:00.000,24-04-1998,1998-04-06 00:00:00.000,2,657.54,  Save-a-lot Markets  ,187 Suffolk Ln.,Boise,ID,83720,USA
10984,SAVEA,1,30-03-1998,27.04.1998,1998-04-03 00:00:00.000,3,211.22,save-a-lot  markets,  187 suffolk ln.  ,boise,ID,83720,USA
10985,HUNGO,2,30-03-1998,1998-04-27 00:00:00.000,02-04-1998,1,91.51,  HUNGRY OWL ALL-NIGHT GROCERS  ,8 Johnstown Road,Cork,Co. Cork,,Ireland
10986,OCEAN,8,30.03.1998,1998-04-27 00:00:00.000,04/21/1998,2,217.86,océano atlántico ltda.,ing.  gustavo  moncada  8585  piso  20-a,Buenos  Aires,,1010,Argentina
10987,EASTC,8,1998/03/31,28-04-1998,1998-04-06 00:00:00.000,1,185.48,  Eastern Connection  ,  35 King George  ,LONDON,,WX3 6FW,UK
10988,RATTC,3,1998-03-31 00:00:00.000,1998-04-28 00:00:00.000,10.04.1998,2,61.14,  Rattlesnake Canyon Grocery  ,2817 Milton Dr.,Albuquerque,NM,87110,USA
10989,QUEDE,2,1998-03-31 00:00:00.000,28-04-1998,02-04-1998,1,34.76,Que  Delícia,"Rua  da  Panificadora,  12",Rio de Janeiro,RJ,02389-673,Brazil
10990,ERNSH,2,1998-04-01 00:00:00.000,1998/05/13,1998-04-07 00:00:00.000,3,117.61,  ERNST HANDEL  ,Kirchgasse 6,Graz,,8010,Austria
10991,QUICK,1,1998-04-01 00:00:00,04/29/1998,1998-04-07 00:00:00.000,1,38.51,QUICK-STOP,TAUCHERSTRASSE  10,Cunewalde,,01307,Germany
10992,THEBI,1,01.04.1998,29-04-1998,03.04.1998,3,4.27,The Big Cheese,89  Jefferson  Way  Suite  2,portland,OR,97201,USA
10993,FOLKO,7,1998-04-01 00:00:00.000,1998-04-29 00:00:00.000,1998/04/10,3,8.81,Folk och fä HB,Åkergatan 24,  Bräcke  ,,S-844 67,Sweden
10994,VAFFE,2,02.04.1998,1998/04/16,1998-04-09 00:00:00.000,3,65.53,  Vaffeljernet  ,Smagsloget 45,Århus,,8200,Denmark
10995,PERIC,1,1998-04-02 00:00:00.000,1998-04-30 00:00:00,1998-04-06 00:00:00.000,3,46.0,pericles  comidas  clásicas,Calle Dr. Jorge Cash 321,  México D.F.  ,,05033,Mexico
