OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,OrderYear,OrderMonth,OrderDayOfWeek,ShippingDurationDays,Delivery_Status
10810,LAUGB,2,1998-01-01,1998-01-29,1998-07-01,3,4.33,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,Bc,V3F 2K1,Canada,1998,1,Thursday,181.0,Delayed
10811,LINOD,8,1998-01-02,1998-01-30,1998-01-08,1,31.22,Lino-Delicateses,Ave. 5 De Mayo Porlamar,I. De Margarita,Nueva Esparta,4980,Venezuela,1998,1,Friday,6.0,On-Time
10812,REGGC,5,1998-01-02,1998-01-30,1998-01-12,1,59.78,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Unknown,42100,Italy,1998,1,Friday,10.0,On-Time
10813,RICAR,1,1998-01-05,1998-02-02,1998-09-01,1,47.38,Ricardo Adocicados,"Av. Copacabana, 267",Rio De Janeiro,Rj,02389-890,Brazil,1998,1,Monday,239.0,Delayed
10814,VICTE,3,1998-05-01,1998-02-02,1998-01-14,3,130.94,Victuailles En Stock,"2, Rue Du Commerce",Lyon,Unknown,69004,France,1998,5,Friday,-107.0,On-Time
10815,SAVEA,2,1998-01-05,1998-02-02,1998-01-14,3,14.62,Save-A-Lot Markets,187 Suffolk Ln.,Boise,Id,83720,Usa,1998,1,Monday,9.0,On-Time
10816,GREAL,4,1998-01-06,1998-03-02,1998-02-04,2,719.78,Great Lakes Food Market,2732 Baker Blvd.,Eugene,Or,97403,Usa,1998,1,Tuesday,29.0,On-Time
10817,KOENE,3,1998-01-06,1998-01-20,1998-01-13,2,306.07,Königlich Essen,Maubelstr. 90,Brandenburg,Unknown,14776,Germany,1998,1,Tuesday,7.0,On-Time
10818,MAGAA,7,1998-07-01,1998-02-04,1998-01-12,3,65.48,Magazzini Alimentari Riuniti,Via Ludovico Il Moro 22,Bergamo,Unknown,24100,Italy,1998,7,Wednesday,-170.0,On-Time
10819,CACTU,2,1998-07-01,1998-02-04,1998-01-16,3,19.76,Cactus Comidas Para Llevar,Cerrito 333,Buenos Aires,Unknown,1010,Argentina,1998,7,Wednesday,-166.0,On-Time
10820,RATTC,3,1998-01-07,1998-02-04,1998-01-13,2,37.52,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,Nm,87110,Usa,1998,1,Wednesday,6.0,On-Time
10821,SPLIR,1,1998-01-08,1998-02-05,1998-01-15,1,36.68,Split Rail Beer & Ale,P.O. Box 555,Lander,Wy,82520,Usa,1998,1,Thursday,7.0,On-Time
10822,TRAIH,6,1998-01-08,1998-02-05,1998-01-16,3,7.0,Trail'S Head Gourmet Provisioners,722 Davinci Blvd.,Kirkland,Wa,98034,Usa,1998,1,Thursday,8.0,On-Time
10823,LILAS,5,1998-01-09,1998-02-06,1998-01-13,2,163.97,Lila-Supermercado,Carrera 52 Con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,1998,1,Friday,4.0,On-Time
10824,FOLKO,8,1998-01-09,1998-02-06,1998-01-30,1,1.23,Folk Och Fä Hb,Åkergatan 24,Bräcke,Unknown,S-844 67,Sweden,1998,1,Friday,21.0,On-Time
10825,DRACD,1,1998-01-09,1998-02-06,1998-01-14,1,79.25,Drachenblut Delikatessen,Walserweg 21,Aachen,Unknown,52066,Germany,1998,1,Friday,5.0,On-Time
10826,BLONP,6,1998-12-01,1998-02-09,1998-02-06,1,7.09,Blondel Père Et Fils,"24, Place Kléber",Strasbourg,Unknown,67000,France,1998,12,Tuesday,-298.0,On-Time
10827,BONAP,1,1998-12-01,1998-01-26,,2,63.54,Bon App',"12, Rue Des Bouchers",Marseille,Unknown,13008,France,1998,12,Tuesday,,On-Time
10828,RANCH,9,1998-01-13,1998-01-27,1998-02-04,1,90.85,Rancho Grande,Av. Del Libertador 900,Buenos Aires,Unknown,1010,Argentina,1998,1,Tuesday,22.0,Delayed
10829,ISLAT,9,1998-01-13,1998-02-10,1998-01-23,1,154.72,Island Trading,Garden House Crowther Way,Cowes,Isle Of Wight,Po31 7Pj,Uk,1998,1,Tuesday,10.0,On-Time
10830,TRADH,4,1998-01-13,1998-02-24,1998-01-21,2,81.83,Tradiçao Hipermercados,"Av. Inês De Castro, 414",Sao Paulo,Sp,05634-030,Brazil,1998,1,Tuesday,8.0,On-Time
10831,SANTG,3,1998-01-14,1998-02-11,1998-01-23,2,72.19,Santé Gourmet,Erling Skakkes Gate 78,Stavern,Unknown,4110,Norway,1998,1,Wednesday,9.0,On-Time
10832,LAMAI,2,1998-01-14,1998-02-11,1998-01-19,2,43.26,La Maison D'Asie,1 Rue Alsace-Lorraine,Toulouse,Unknown,31000,France,1998,1,Wednesday,5.0,On-Time
10833,OTTIK,6,1998-01-15,1998-12-02,1998-01-23,2,71.49,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Unknown,50739,Germany,1998,1,Thursday,8.0,On-Time
10834,TRADH,1,1998-01-15,1998-02-12,1998-01-19,3,29.78,Tradiçao Hipermercados,"Av. Inês De Castro, 414",Sao Paulo,Sp,05634-030,Brazil,1998,1,Thursday,4.0,On-Time
10835,ALFKI,1,1998-01-15,1998-02-12,1998-01-21,3,69.53,Alfred'S Futterkiste,Obere Str. 57,Berlin,Unknown,12209,Germany,1998,1,Thursday,6.0,On-Time
10836,ERNSH,7,1998-01-16,1998-02-13,1998-01-21,1,411.88,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,1998,1,Friday,5.0,On-Time
10837,BERGS,9,1998-01-16,1998-02-13,1998-01-23,3,13.32,Berglunds Snabbköp,Berguvsvägen 8,Luleå,Unknown,S-958 22,Sweden,1998,1,Friday,7.0,On-Time
10838,LINOD,3,1998-01-19,1998-02-16,1998-01-23,3,59.28,Lino-Delicateses,Ave. 5 De Mayo Porlamar,I. De Margarita,Nueva Esparta,4980,Venezuela,1998,1,Monday,4.0,On-Time
10839,TRADH,3,1998-01-19,1998-02-16,1998-01-22,3,35.43,Tradiçao Hipermercados,"Av. Inês De Castro, 414",Sao Paulo,Sp,05634-030,Brazil,1998,1,Monday,3.0,On-Time
10840,LINOD,4,1998-01-19,1998-03-02,1998-02-16,2,2.71,Lino-Delicateses,Ave. 5 De Mayo Porlamar,I. De Margarita,Nueva Esparta,4980,Venezuela,1998,1,Monday,28.0,On-Time
10841,SUPRD,5,1998-01-20,1998-02-17,1998-01-29,2,424.3,Suprêmes Délices,"Boulevard Tirou, 255",Charleroi,Unknown,B-6000,Belgium,1998,1,Tuesday,9.0,On-Time
10842,TORTU,1,1998-01-20,1998-02-17,1998-01-29,3,54.42,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Unknown,05033,Mexico,1998,1,Tuesday,9.0,On-Time
10843,VICTE,4,1998-01-21,1998-02-18,,2,9.26,Victuailles En Stock,"2, Rue Du Commerce",Lyon,Unknown,69004,France,1998,1,Wednesday,,On-Time
10844,PICCO,8,1998-01-21,1998-02-18,1998-01-26,2,25.22,Piccolo Und Mehr,Geislweg 14,Salzburg,Unknown,5020,Austria,1998,1,Wednesday,5.0,On-Time
10845,QUICK,8,1998-01-21,1998-04-02,1998-01-30,1,212.98,Quick-Stop,Taucherstraße 10,Cunewalde,Unknown,01307,Germany,1998,1,Wednesday,9.0,On-Time
10846,SUPRD,2,1998-01-22,1998-03-05,1998-01-23,3,56.46,Suprêmes Délices,"Boulevard Tirou, 255",Charleroi,Unknown,B-6000,Belgium,1998,1,Thursday,1.0,On-Time
10847,SAVEA,4,1998-01-22,1998-02-05,1998-02-10,3,487.57,Save-A-Lot Markets,187 Suffolk Ln.,Boise,Id,83720,Usa,1998,1,Thursday,19.0,Delayed
10848,CONSH,7,1998-01-23,1998-02-20,1998-01-29,2,38.24,Consolidated Holdings,Berkeley Gardens 12 Brewery,London,Unknown,Wx1 6Lt,Uk,1998,1,Friday,6.0,On-Time
10849,KOENE,9,1998-01-23,1998-02-20,1998-01-30,2,0.56,Königlich Essen,Maubelstr. 90,Brandenburg,Unknown,14776,Germany,1998,1,Friday,7.0,On-Time
10850,VICTE,1,1998-01-23,1998-03-06,1998-01-30,1,49.19,Victuailles En Stock,"2, Rue Du Commerce",Lyon,Unknown,69004,France,1998,1,Friday,7.0,On-Time
10851,RICAR,5,1998-01-26,1998-02-23,1998-02-02,1,160.55,Ricardo Adocicados,"Av. Copacabana, 267",Rio De Janeiro,Rj,02389-890,Brazil,1998,1,Monday,7.0,On-Time
10852,RATTC,8,1998-01-26,1998-02-09,1998-01-30,1,174.05,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,Nm,87110,Usa,1998,1,Monday,4.0,On-Time
10853,BLAUS,9,1998-01-27,1998-02-24,1998-03-02,2,53.83,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Unknown,68306,Germany,1998,1,Tuesday,34.0,Delayed
10854,ERNSH,3,1998-01-27,1998-02-24,1998-02-05,2,100.22,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,1998,1,Tuesday,9.0,On-Time
10855,OLDWO,3,1998-01-27,1998-02-24,1998-04-02,1,170.97,Old World Delicatessen,2743 Bering St.,Anchorage,Ak,99508,Usa,1998,1,Tuesday,65.0,Delayed
10856,ANTON,3,1998-01-28,1998-02-25,1998-02-10,2,58.43,Antonio Moreno Taquería,Mataderos 2312,México D.F.,Unknown,05023,Mexico,1998,1,Wednesday,13.0,On-Time
10857,BERGS,8,1998-01-28,1998-02-25,1998-02-06,2,188.85,Berglunds Snabbköp,Berguvsvägen 8,Luleå,Unknown,S-958 22,Sweden,1998,1,Wednesday,9.0,On-Time
10858,LACOR,2,1998-01-29,1998-02-26,1998-02-03,1,52.51,La Corne D'Abondance,"67, Avenue De L'Europe",Versailles,Unknown,Unknown,France,1998,1,Thursday,5.0,On-Time
10859,FRANK,1,1998-02-26,1998-01-29,1998-02-02,2,76.1,Frankenversand,Berliner Platz 43,München,Unknown,80805,Germany,1998,2,Thursday,-24.0,Delayed
10860,FRANR,3,1998-01-29,1998-02-26,1998-02-04,3,19.26,France Restauration,"54, Rue Royale",Nantes,Unknown,44000,France,1998,1,Thursday,6.0,On-Time
10861,WHITC,4,1998-01-30,1998-02-27,1998-02-17,2,14.93,White Clover Markets,1029 - 12Th Ave. S.,Seattle,Wa,98124,Usa,1998,1,Friday,18.0,On-Time
10862,LEHMS,8,1998-01-30,1998-03-13,1998-02-02,2,53.23,Lehmanns Marktstand,Magazinweg 7,Frankfurt A.M.,Unknown,60528,Germany,1998,1,Friday,3.0,On-Time
10863,HILAA,4,1998-02-02,1998-03-02,1998-02-17,2,30.26,Hilarion-Abastos,Carrera 22 Con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,1998,2,Monday,15.0,On-Time
10864,AROUT,4,1998-02-02,1998-03-02,1998-02-09,2,139.84,Around The Horn,Brook Farm Stratford St. Mary,Colchester,Essex,Co7 6Jx,Uk,1998,2,Monday,7.0,On-Time
10865,QUICK,2,1998-02-02,1998-02-16,1998-02-12,1,348.14,Quick-Stop,Taucherstraße 10,Cunewalde,Unknown,01307,Germany,1998,2,Monday,10.0,On-Time
10866,BERGS,5,1998-03-02,1998-03-03,1998-12-02,1,109.11,Berglunds Snabbköp,Berguvsvägen 8,Luleå,Unknown,S-958 22,Sweden,1998,3,Monday,275.0,Delayed
10867,LONEP,6,1998-02-03,1998-03-17,1998-02-11,1,1.93,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,Or,97219,Usa,1998,2,Tuesday,8.0,On-Time
10868,QUEEN,7,1998-02-04,1998-03-04,1998-02-23,2,191.27,Queen Cozinha,"Alameda Dos Canàrios, 891",Sao Paulo,Sp,05487-020,Brazil,1998,2,Wednesday,19.0,On-Time
10869,SEVES,5,1998-02-04,1998-03-04,1998-02-09,1,143.28,Seven Seas Imports,90 Wadhurst Rd.,London,Unknown,Ox15 4Nb,Uk,1998,2,Wednesday,5.0,On-Time
10870,WOLZA,5,1998-02-04,1998-03-04,1998-02-13,3,12.04,Wolski Zajazd,Ul. Filtrowa 68,Warszawa,Unknown,01-012,Poland,1998,2,Wednesday,9.0,On-Time
10871,BONAP,9,1998-02-05,1998-03-05,1998-10-02,2,112.27,Bon App',"12, Rue Des Bouchers",Marseille,Unknown,13008,France,1998,2,Thursday,239.0,Delayed
10872,GODOS,5,1998-05-02,1998-03-05,1998-02-09,2,175.32,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Unknown,41101,Spain,1998,5,Saturday,-82.0,On-Time
10873,WILMK,4,1998-02-06,1998-03-06,1998-02-09,1,0.82,Wilman Kala,Keskuskatu 45,Helsinki,Unknown,21240,Finland,1998,2,Friday,3.0,On-Time
10874,GODOS,5,1998-06-02,1998-03-06,1998-02-11,2,19.58,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Unknown,41101,Spain,1998,6,Tuesday,-111.0,On-Time
10875,BERGS,4,1998-06-02,1998-03-06,1998-03-03,2,32.37,Berglunds Snabbköp,Berguvsvägen 8,Luleå,Unknown,S-958 22,Sweden,1998,6,Tuesday,-91.0,On-Time
10876,BONAP,7,1998-02-09,1998-03-09,1998-02-12,3,60.42,Bon App',"12, Rue Des Bouchers",Marseille,Unknown,13008,France,1998,2,Monday,3.0,On-Time
10877,RICAR,1,1998-02-09,1998-03-09,1998-02-19,1,38.06,Ricardo Adocicados,"Av. Copacabana, 267",Rio De Janeiro,Rj,02389-890,Brazil,1998,2,Monday,10.0,On-Time
10878,QUICK,4,1998-02-10,1998-03-10,1998-12-02,1,46.69,Quick-Stop,Taucherstraße 10,Cunewalde,Unknown,01307,Germany,1998,2,Tuesday,295.0,Delayed
10879,WILMK,3,1998-02-10,1998-03-10,1998-12-02,3,8.5,Wilman Kala,Keskuskatu 45,Helsinki,Unknown,21240,Finland,1998,2,Tuesday,295.0,Delayed
10880,FOLKO,7,1998-10-02,1998-03-24,1998-02-18,1,88.01,Folk Och Fä Hb,Åkergatan 24,Bräcke,Unknown,S-844 67,Sweden,1998,10,Friday,-226.0,On-Time
10881,CACTU,4,1998-02-11,1998-03-11,,1,2.84,Cactus Comidas Para Llevar,Cerrito 333,Buenos Aires,Unknown,1010,Argentina,1998,2,Wednesday,,On-Time
10882,SAVEA,4,1998-02-11,1998-03-11,1998-02-20,3,23.1,Save-A-Lot Markets,187 Suffolk Ln.,Boise,Id,83720,Usa,1998,2,Wednesday,9.0,On-Time
10883,LONEP,8,1998-02-12,1998-03-12,1998-02-20,3,0.53,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,Or,97219,Usa,1998,2,Thursday,8.0,On-Time
10884,LETSS,4,1998-12-02,1998-03-12,1998-02-13,2,90.97,Let'S Stop N Shop,87 Polk St. Suite 5,San Francisco,Ca,94117,Usa,1998,12,Wednesday,-292.0,On-Time
10885,SUPRD,6,1998-02-12,1998-12-03,1998-02-18,3,5.64,Suprêmes Délices,"Boulevard Tirou, 255",Charleroi,Unknown,B-6000,Belgium,1998,2,Thursday,6.0,On-Time
10886,HANAR,1,1998-02-13,1998-03-13,1998-02-03,1,4.99,Hanari Carnes,"Rua Do Paço, 67",Rio De Janeiro,Rj,05454-876,Brazil,1998,2,Friday,-10.0,On-Time
10887,GALED,8,1998-02-13,1998-03-13,1998-02-16,3,1.25,Galería Del Gastronómo,"Rambla De Cataluña, 23",Barcelona,Unknown,8022,Spain,1998,2,Friday,3.0,On-Time
10888,GODOS,1,1998-02-16,1998-03-16,1998-02-23,2,51.87,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Unknown,41101,Spain,1998,2,Monday,7.0,On-Time
10889,RATTC,9,1998-02-16,1998-03-16,1998-02-23,3,280.61,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,Nm,87110,Usa,1998,2,Monday,7.0,On-Time
10890,DUMON,7,1998-02-16,1998-03-16,,1,32.76,Du Monde Entier,"67, Rue Des Cinquante Otages",Nantes,Unknown,44000,France,1998,2,Monday,,On-Time
10891,LEHMS,7,1998-02-17,1998-03-17,1998-02-19,2,20.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt A.M.,Unknown,60528,Germany,1998,2,Tuesday,2.0,On-Time
10892,MAISD,4,1998-02-17,1998-03-17,1998-02-19,2,120.27,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Unknown,B-1180,Belgium,1998,2,Tuesday,2.0,On-Time
10893,KOENE,9,1998-02-18,1998-03-18,1998-02-20,2,77.78,Königlich Essen,Maubelstr. 90,Brandenburg,Unknown,14776,Germany,1998,2,Wednesday,2.0,On-Time
10894,SAVEA,1,1998-02-18,1998-03-18,1998-02-20,1,116.13,Save-A-Lot Markets,187 Suffolk Ln.,Boise,Id,83720,Usa,1998,2,Wednesday,2.0,On-Time
10895,ERNSH,3,1998-02-18,1998-03-18,1998-02-23,1,162.75,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,1998,2,Wednesday,5.0,On-Time
10896,MAISD,7,1998-02-27,1998-03-19,1998-02-19,3,32.45,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Unknown,B-1180,Belgium,1998,2,Friday,-8.0,On-Time
10897,HUNGO,3,1998-02-19,1998-03-19,1998-02-25,2,603.54,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,Unknown,Ireland,1998,2,Thursday,6.0,On-Time
10898,OCEAN,4,1998-02-20,1998-03-20,1998-03-06,2,1.27,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,Unknown,1010,Argentina,1998,2,Friday,14.0,On-Time
10899,LILAS,5,1998-02-20,1998-03-20,1998-02-26,3,1.21,Lila-Supermercado,Carrera 52 Con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,1998,2,Friday,6.0,On-Time
10900,WELLI,1,1998-02-20,1998-03-20,1998-04-03,2,1.66,Wellington Importadora,"Rua Do Mercado, 12",Resende,Sp,08737-363,Brazil,1998,2,Friday,42.0,Delayed
10901,HILAA,4,1998-02-23,1998-03-23,1998-02-26,1,62.09,Hilarion-Abastos,Carrera 22 Con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,1998,2,Monday,3.0,On-Time
10902,FOLKO,1,1998-02-23,1998-03-23,1998-03-03,1,44.15,Folk Och Fä Hb,Åkergatan 24,Bräcke,Unknown,S-844 67,Sweden,1998,2,Monday,8.0,On-Time
10903,HANAR,3,1998-02-24,1998-03-24,1998-03-04,3,36.71,Hanari Carnes,"Rua Do Paço, 67",Rio De Janeiro,Rj,05454-876,Brazil,1998,2,Tuesday,8.0,On-Time
10904,WHITC,3,1998-02-24,1998-03-24,1998-02-27,3,162.95,White Clover Markets,1029 - 12Th Ave. S.,Seattle,Wa,98124,Usa,1998,2,Tuesday,3.0,On-Time
10905,WELLI,9,1998-02-24,1998-03-24,1998-03-06,2,13.72,Wellington Importadora,"Rua Do Mercado, 12",Resende,Sp,08737-363,Brazil,1998,2,Tuesday,10.0,On-Time
10906,WOLZA,4,1998-02-25,1998-03-11,1998-03-03,3,26.29,Wolski Zajazd,Ul. Filtrowa 68,Warszawa,Unknown,01-012,Poland,1998,2,Wednesday,6.0,On-Time
10907,SPECD,6,1998-02-25,1998-03-25,1998-02-27,3,9.19,Spécialités Du Monde,"25, Rue Lauriston",Paris,Unknown,75016,France,1998,2,Wednesday,2.0,On-Time
10908,REGGC,4,1998-02-26,1998-03-26,1998-03-06,2,32.96,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Unknown,42100,Italy,1998,2,Thursday,8.0,On-Time
10909,SANTG,1,1998-02-26,1998-03-26,1998-10-03,2,53.05,Santé Gourmet,Erling Skakkes Gate 78,Stavern,Unknown,4110,Norway,1998,2,Thursday,219.0,Delayed
10910,WILMK,1,1998-02-26,1998-03-26,1998-03-04,3,38.11,Wilman Kala,Keskuskatu 45,Helsinki,Unknown,21240,Finland,1998,2,Thursday,6.0,On-Time
10911,GODOS,3,1998-02-26,1998-03-26,1998-03-05,1,38.19,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Unknown,41101,Spain,1998,2,Thursday,7.0,On-Time
10912,HUNGO,2,1998-02-26,1998-03-26,1998-03-18,2,580.91,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,Unknown,Ireland,1998,2,Thursday,20.0,On-Time
10913,QUEEN,4,1998-02-26,1998-03-26,1998-03-04,1,33.05,Queen Cozinha,"Alameda Dos Canàrios, 891",Sao Paulo,Sp,05487-020,Brazil,1998,2,Thursday,6.0,On-Time
10914,QUEEN,6,1998-02-27,1998-03-27,1998-03-02,1,21.19,Queen Cozinha,"Alameda Dos Canàrios, 891",Sao Paulo,Sp,05487-020,Brazil,1998,2,Friday,3.0,On-Time
10915,TORTU,2,1998-02-27,1998-03-27,1998-02-03,2,3.51,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Unknown,05033,Mexico,1998,2,Friday,-24.0,On-Time
10916,RANCH,1,1998-02-27,1998-03-27,1998-03-09,2,63.77,Rancho Grande,Av. Del Libertador 900,Buenos Aires,Unknown,1010,Argentina,1998,2,Friday,10.0,On-Time
10917,ROMEY,4,1998-03-02,1998-03-30,1998-03-11,2,8.29,Romero Y Tomillo,"Gran Vía, 1",Madrid,Unknown,28001,Spain,1998,3,Monday,9.0,On-Time
10918,BOTTM,3,1998-03-02,1998-03-30,1998-03-11,3,48.83,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,Bc,T2F 8M4,Canada,1998,3,Monday,9.0,On-Time
10919,LINOD,2,1998-02-03,1998-03-30,1998-03-04,2,19.8,Lino-Delicateses,Ave. 5 De Mayo Porlamar,I. De Margarita,Nueva Esparta,4980,Venezuela,1998,2,Tuesday,29.0,On-Time
10920,AROUT,4,1998-03-03,1998-03-31,1998-09-03,2,29.61,Around The Horn,Brook Farm Stratford St. Mary,Colchester,Essex,Co7 6Jx,Uk,1998,3,Tuesday,184.0,Delayed
10921,VAFFE,1,1998-03-03,1998-04-14,1998-03-09,1,176.48,Vaffeljernet,Smagsloget 45,Århus,Unknown,8200,Denmark,1998,3,Tuesday,6.0,On-Time
10922,HANAR,5,1998-03-03,1998-03-31,1998-03-05,3,2357.0,Hanari Carnes,"Rua Do Paço, 67",Rio De Janeiro,Rj,05454-876,Brazil,1998,3,Tuesday,2.0,On-Time
10923,LAMAI,7,1998-03-03,1998-04-14,1998-03-13,3,68.26,La Maison D'Asie,1 Rue Alsace-Lorraine,Toulouse,Unknown,31000,France,1998,3,Tuesday,10.0,On-Time
10924,BERGS,3,1998-03-04,1998-04-01,1998-08-04,2,151.52,Berglunds Snabbköp,Berguvsvägen 8,Luleå,Unknown,S-958 22,Sweden,1998,3,Wednesday,153.0,Delayed
10925,HANAR,3,1998-03-04,1998-01-04,1998-03-13,1,2.27,Hanari Carnes,"Rua Do Paço, 67",Rio De Janeiro,Rj,05454-876,Brazil,1998,3,Wednesday,9.0,Delayed
10926,ANATR,4,1998-03-04,1998-01-04,1998-03-11,3,39.92,Ana Trujillo Emparedados Y Helados,Avda. De La Constitución 2222,México D.F.,Unknown,05021,Mexico,1998,3,Wednesday,7.0,Delayed
10927,LACOR,4,1998-05-03,1998-04-02,1998-04-08,1,19.79,La Corne D'Abondance,"67, Avenue De L'Europe",Versailles,Unknown,78000,France,1998,5,Sunday,-25.0,Delayed
10928,GALED,1,1998-03-05,1998-04-02,1998-03-18,1,1.36,Galería Del Gastronómo,"Rambla De Cataluña, 23",Barcelona,Unknown,8022,Spain,1998,3,Thursday,13.0,On-Time
10929,FRANK,6,1998-03-05,1998-04-02,1998-12-03,1,33.93,Frankenversand,Berliner Platz 43,München,Unknown,80805,Germany,1998,3,Thursday,273.0,Delayed
10930,SUPRD,4,1998-03-06,1998-04-17,1998-03-18,3,15.55,Suprêmes Délices,"Boulevard Tirou, 255",Charleroi,Unknown,B-6000,Belgium,1998,3,Friday,12.0,On-Time
10931,RICSU,4,1998-03-06,1998-03-20,1998-03-19,2,13.6,Richter Supermarkt,Starenweg 5,Genève,Unknown,1204,Switzerland,1998,3,Friday,13.0,On-Time
10932,BONAP,8,1998-06-03,1998-04-03,1998-03-24,1,134.64,Bon App',"12, Rue Des Bouchers",Marseille,Unknown,13008,France,1998,6,Wednesday,-71.0,On-Time
10933,ISLAT,6,1998-03-06,1998-04-03,1998-03-16,3,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle Of Wight,Po31 7Pj,Uk,1998,3,Friday,10.0,On-Time
10934,LEHMS,3,1998-03-09,1998-04-06,1998-03-12,3,32.01,Lehmanns Marktstand,Magazinweg 7,Frankfurt A.M.,Unknown,60528,Germany,1998,3,Monday,3.0,On-Time
10935,WELLI,4,1998-03-09,1998-04-06,1998-03-18,3,47.59,Wellington Importadora,"Rua Do Mercado, 12",Resende,Sp,08737-363,Brazil,1998,3,Monday,9.0,On-Time
10936,GREAL,3,1998-03-09,1998-04-06,1998-03-18,2,33.68,Great Lakes Food Market,2732 Baker Blvd.,Eugene,Or,97403,Usa,1998,3,Monday,9.0,On-Time
10937,CACTU,7,1998-10-03,1998-03-24,1998-03-13,3,31.51,Cactus Comidas Para Llevar,Cerrito 333,Buenos Aires,Unknown,1010,Argentina,1998,10,Saturday,-204.0,On-Time
10938,QUICK,3,1998-03-10,1998-07-04,1998-03-16,2,31.89,Quick-Stop,Taucherstraße 10,Cunewalde,Unknown,01307,Germany,1998,3,Tuesday,6.0,On-Time
10939,MAGAA,2,1998-03-10,1998-04-07,1998-03-13,2,76.33,Magazzini Alimentari Riuniti,Via Ludovico Il Moro 22,Bergamo,Unknown,24100,Italy,1998,3,Tuesday,3.0,On-Time
10940,BONAP,8,1998-03-11,1998-04-08,1998-03-23,3,19.77,Bon App',"12, Rue Des Bouchers",Marseille,Unknown,13008,France,1998,3,Wednesday,12.0,On-Time
10941,SAVEA,7,1998-03-11,1998-04-08,1998-03-20,2,400.81,Save-A-Lot Markets,187 Suffolk Ln.,Boise,Id,83720,Usa,1998,3,Wednesday,9.0,On-Time
10942,REGGC,9,1998-11-03,1998-04-08,1998-03-18,3,17.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Unknown,42100,Italy,1998,11,Tuesday,-230.0,On-Time
10943,BSBEV,4,1998-03-11,1998-04-08,1998-03-19,2,2.17,B'S Beverages,Fauntleroy Circus,London,Unknown,Ec2 5Nt,Uk,1998,3,Wednesday,8.0,On-Time
10944,BOTTM,6,1998-03-12,1998-03-26,1998-03-13,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,Bc,T2F 8M4,Canada,1998,3,Thursday,1.0,On-Time
10945,MORGK,4,1998-03-12,1998-04-09,1998-03-18,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Unknown,04179,Germany,1998,3,Thursday,6.0,On-Time
10946,VAFFE,1,1998-03-12,1998-04-09,1998-03-19,2,27.2,Vaffeljernet,Smagsloget 45,Århus,Unknown,8200,Denmark,1998,3,Thursday,7.0,On-Time
10947,BSBEV,3,1998-03-13,1998-04-10,1998-03-16,2,3.26,B'S Beverages,Fauntleroy Circus,London,Unknown,Ec2 5Nt,Uk,1998,3,Friday,3.0,On-Time
10948,GODOS,3,1998-03-13,1998-04-10,1998-03-19,3,23.39,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Unknown,41101,Spain,1998,3,Friday,6.0,On-Time
10949,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,Bc,T2F 8M4,Canada,1998,3,Friday,4.0,On-Time
